province,source,year,tax,value_millions
Catamarca,serie_top_1984_2024_1.xlsx,2002,Inmobiliario,3.4772
Catamarca,serie_top_1984_2024_1.xlsx,2003,Inmobiliario,5.65387
Catamarca,serie_top_1984_2024_1.xlsx,2004,Inmobiliario,6.50335
Catamarca,serie_top_1984_2024_1.xlsx,2005,Inmobiliario,6.52264
Catamarca,serie_top_1984_2024_1.xlsx,2006,Inmobiliario,7.85446
Catamarca,serie_top_1984_2024_1.xlsx,2007,Inmobiliario,9.44249
Catamarca,serie_top_1984_2024_1.xlsx,2008,Inmobiliario,10.01873
Catamarca,serie_top_1984_2024_1.xlsx,2009,Inmobiliario,10.655
Catamarca,serie_top_1984_2024_1.xlsx,2010,Inmobiliario,11.977999999999998
Catamarca,serie_top_1984_2024_1.xlsx,2011,Inmobiliario,14.45
Catamarca,serie_top_1984_2024_1.xlsx,2012,Inmobiliario,15.98099
Catamarca,serie_top_1984_2024_1.xlsx,2013,Inmobiliario,23.87953
Catamarca,serie_top_1984_2024_1.xlsx,2014,Inmobiliario,29.71528
Catamarca,serie_top_1984_2024_1.xlsx,2015,Inmobiliario,35.759718
Catamarca,serie_top_1984_2024_1.xlsx,2016,Inmobiliario,45.89739631
Catamarca,serie_top_1984_2024_1.xlsx,2017,Inmobiliario,66.8210842
Catamarca,serie_top_1984_2024_1.xlsx,2018,Inmobiliario,71.02676564
Catamarca,serie_top_1984_2024_1.xlsx,2019,Inmobiliario,109.34975616
Catamarca,serie_top_1984_2024_1.xlsx,2020,Inmobiliario,139.24144939
Catamarca,serie_top_1984_2024_1.xlsx,2021,Inmobiliario,203.52860138
Catamarca,serie_top_1984_2024_1.xlsx,2022,Inmobiliario,362.0
Catamarca,serie_top_1984_2024_1.xlsx,2023,Inmobiliario,695.00299118
Catamarca,serie_top_1984_2024_1.xlsx,2024,Inmobiliario,2373.75326317
Catamarca,serie_top_1984_2024_1.xlsx,1984,Otros,0.16719
Catamarca,serie_top_1984_2024_1.xlsx,1985,Otros,0.26159
Catamarca,serie_top_1984_2024_1.xlsx,1986,Otros,0.5167999999999999
Catamarca,serie_top_1984_2024_1.xlsx,1987,Otros,0.21447
Catamarca,serie_top_1984_2024_1.xlsx,1988,Otros,0.13241
Catamarca,serie_top_1984_2024_1.xlsx,1989,Otros,0.10201
Catamarca,serie_top_1984_2024_1.xlsx,1990,Otros,0.87174
Catamarca,serie_top_1984_2024_1.xlsx,1991,Otros,0.2103499999999999
Catamarca,serie_top_1984_2024_1.xlsx,1992,Otros,0.36882
Catamarca,serie_top_1984_2024_1.xlsx,1993,Otros,0.49632
Catamarca,serie_top_1984_2024_1.xlsx,1994,Otros,0.0
Catamarca,serie_top_1984_2024_1.xlsx,1995,Otros,0.0
Catamarca,serie_top_1984_2024_1.xlsx,1996,Otros,0.0
Catamarca,serie_top_1984_2024_1.xlsx,1997,Otros,0.0
Catamarca,serie_top_1984_2024_1.xlsx,1998,Otros,0.01273
Catamarca,serie_top_1984_2024_1.xlsx,1999,Otros,0.03022
Catamarca,serie_top_1984_2024_1.xlsx,2000,Otros,0.0273099999999999
Catamarca,serie_top_1984_2024_1.xlsx,2001,Otros,0.02248
Catamarca,serie_top_1984_2024_1.xlsx,2002,Otros,0.01489
Catamarca,serie_top_1984_2024_1.xlsx,2003,Otros,0.0153599999999999
Catamarca,serie_top_1984_2024_1.xlsx,2004,Otros,0.01939
Catamarca,serie_top_1984_2024_1.xlsx,2005,Otros,0.01409
Catamarca,serie_top_1984_2024_1.xlsx,2006,Otros,0.0169
Catamarca,serie_top_1984_2024_1.xlsx,2007,Otros,0.26908
Catamarca,serie_top_1984_2024_1.xlsx,2008,Otros,0.39393
Catamarca,serie_top_1984_2024_1.xlsx,2009,Otros,0.217
Catamarca,serie_top_1984_2024_1.xlsx,2010,Otros,0.051
Catamarca,serie_top_1984_2024_1.xlsx,2011,Otros,0.0317
Catamarca,serie_top_1984_2024_1.xlsx,2012,Otros,0.11236
Catamarca,serie_top_1984_2024_1.xlsx,2013,Otros,0.11789
Catamarca,serie_top_1984_2024_1.xlsx,2014,Otros,0.19905
Catamarca,serie_top_1984_2024_1.xlsx,2015,Otros,0.206419
Catamarca,serie_top_1984_2024_1.xlsx,2016,Otros,0.198041
Catamarca,serie_top_1984_2024_1.xlsx,2017,Otros,0.225141
Catamarca,serie_top_1984_2024_1.xlsx,2018,Otros,0.281197
Catamarca,serie_top_1984_2024_1.xlsx,2019,Otros,0.507773
Catamarca,serie_top_1984_2024_1.xlsx,2020,Otros,0.159275
Catamarca,serie_top_1984_2024_1.xlsx,2021,Otros,0.10668
Catamarca,serie_top_1984_2024_1.xlsx,2022,Otros,0.0
Catamarca,serie_top_1984_2024_1.xlsx,2023,Otros,0.0
Catamarca,serie_top_1984_2024_1.xlsx,2024,Otros,43.44856199
Catamarca,serie_top_1984_2024_1.xlsx,1984,Sellos,1.05088
Catamarca,serie_top_1984_2024_1.xlsx,1985,Sellos,1.00589
Catamarca,serie_top_1984_2024_1.xlsx,1986,Sellos,1.67649
Catamarca,serie_top_1984_2024_1.xlsx,1987,Sellos,1.95604
Catamarca,serie_top_1984_2024_1.xlsx,1988,Sellos,1.25687
Catamarca,serie_top_1984_2024_1.xlsx,1989,Sellos,0.43476
Catamarca,serie_top_1984_2024_1.xlsx,1990,Sellos,0.64458
Catamarca,serie_top_1984_2024_1.xlsx,1991,Sellos,1.54256
Catamarca,serie_top_1984_2024_1.xlsx,1992,Sellos,2.71779
Catamarca,serie_top_1984_2024_1.xlsx,1993,Sellos,3.65736
Catamarca,serie_top_1984_2024_1.xlsx,1994,Sellos,4.89216
Catamarca,serie_top_1984_2024_1.xlsx,1995,Sellos,3.36561
Catamarca,serie_top_1984_2024_1.xlsx,1996,Sellos,3.426
Catamarca,serie_top_1984_2024_1.xlsx,1997,Sellos,3.59086
Catamarca,serie_top_1984_2024_1.xlsx,1998,Sellos,5.30936
Catamarca,serie_top_1984_2024_1.xlsx,1999,Sellos,5.07392
Catamarca,serie_top_1984_2024_1.xlsx,2000,Sellos,4.955850000000001
Catamarca,serie_top_1984_2024_1.xlsx,2001,Sellos,3.93772
Catamarca,serie_top_1984_2024_1.xlsx,2002,Sellos,3.64784
Catamarca,serie_top_1984_2024_1.xlsx,2003,Sellos,5.96851
Catamarca,serie_top_1984_2024_1.xlsx,2004,Sellos,5.83826
Catamarca,serie_top_1984_2024_1.xlsx,2005,Sellos,7.37859
Catamarca,serie_top_1984_2024_1.xlsx,2006,Sellos,10.60618
Catamarca,serie_top_1984_2024_1.xlsx,2007,Sellos,14.13644
Catamarca,serie_top_1984_2024_1.xlsx,2008,Sellos,17.4377
Catamarca,serie_top_1984_2024_1.xlsx,2009,Sellos,19.914
Catamarca,serie_top_1984_2024_1.xlsx,2010,Sellos,20.038000000000004
Catamarca,serie_top_1984_2024_1.xlsx,2011,Sellos,27.355
Catamarca,serie_top_1984_2024_1.xlsx,2012,Sellos,31.07703
Catamarca,serie_top_1984_2024_1.xlsx,2013,Sellos,45.03405
Catamarca,serie_top_1984_2024_1.xlsx,2014,Sellos,76.22444999999999
Catamarca,serie_top_1984_2024_1.xlsx,2015,Sellos,110.81054
Catamarca,serie_top_1984_2024_1.xlsx,2016,Sellos,145.33501902
Catamarca,serie_top_1984_2024_1.xlsx,2017,Sellos,244.50454012
Catamarca,serie_top_1984_2024_1.xlsx,2018,Sellos,279.83181642
Catamarca,serie_top_1984_2024_1.xlsx,2019,Sellos,379.66137565
Catamarca,serie_top_1984_2024_1.xlsx,2020,Sellos,399.60252569
Catamarca,serie_top_1984_2024_1.xlsx,2021,Sellos,1104.46372167
Catamarca,serie_top_1984_2024_1.xlsx,2022,Sellos,1552.19
Catamarca,serie_top_1984_2024_1.xlsx,2023,Sellos,4325.48877997
Catamarca,serie_top_1984_2024_1.xlsx,2024,Sellos,6150.22818295
Catamarca,serie_top_1984_2024_1.xlsx,1984,Total,5.11109
Catamarca,serie_top_1984_2024_1.xlsx,1985,Total,6.209740000000001
Catamarca,serie_top_1984_2024_1.xlsx,1986,Total,8.41087
Catamarca,serie_top_1984_2024_1.xlsx,1987,Total,7.70441
Catamarca,serie_top_1984_2024_1.xlsx,1988,Total,7.22494
Catamarca,serie_top_1984_2024_1.xlsx,1989,Total,2.89222
Catamarca,serie_top_1984_2024_1.xlsx,1990,Total,6.12865
Catamarca,serie_top_1984_2024_1.xlsx,1991,Total,11.10794
Catamarca,serie_top_1984_2024_1.xlsx,1992,Total,17.11137
Catamarca,serie_top_1984_2024_1.xlsx,1993,Total,23.027
Catamarca,serie_top_1984_2024_1.xlsx,1994,Total,26.31196
Catamarca,serie_top_1984_2024_1.xlsx,1995,Total,22.1934
Catamarca,serie_top_1984_2024_1.xlsx,1996,Total,35.843599999999995
Catamarca,serie_top_1984_2024_1.xlsx,1997,Total,38.69068
Catamarca,serie_top_1984_2024_1.xlsx,1998,Total,40.43825999999999
Catamarca,serie_top_1984_2024_1.xlsx,1999,Total,39.07569
Catamarca,serie_top_1984_2024_1.xlsx,2000,Total,38.60897
Catamarca,serie_top_1984_2024_1.xlsx,2001,Total,36.53092000000001
Catamarca,serie_top_1984_2024_1.xlsx,2002,Total,35.10063
Catamarca,serie_top_1984_2024_1.xlsx,2003,Total,57.82025
Catamarca,serie_top_1984_2024_1.xlsx,2004,Total,72.83806
Catamarca,serie_top_1984_2024_1.xlsx,2005,Total,87.69191
Catamarca,serie_top_1984_2024_1.xlsx,2006,Total,115.78137
Catamarca,serie_top_1984_2024_1.xlsx,2007,Total,151.12401
Catamarca,serie_top_1984_2024_1.xlsx,2008,Total,207.33223
Catamarca,serie_top_1984_2024_1.xlsx,2009,Total,232.092
Catamarca,serie_top_1984_2024_1.xlsx,2010,Total,321.08500000000004
Catamarca,serie_top_1984_2024_1.xlsx,2011,Total,474.6067
Catamarca,serie_top_1984_2024_1.xlsx,2012,Total,543.55598
Catamarca,serie_top_1984_2024_1.xlsx,2013,Total,707.09414
Catamarca,serie_top_1984_2024_1.xlsx,2014,Total,1039.16358
Catamarca,serie_top_1984_2024_1.xlsx,2015,Total,1335.290729
Catamarca,serie_top_1984_2024_1.xlsx,2016,Total,1808.20511352
Catamarca,serie_top_1984_2024_1.xlsx,2017,Total,2550.42105192
Catamarca,serie_top_1984_2024_1.xlsx,2018,Total,3225.01044818
Catamarca,serie_top_1984_2024_1.xlsx,2019,Total,4688.332598970001
Catamarca,serie_top_1984_2024_1.xlsx,2020,Total,5832.37752056
Catamarca,serie_top_1984_2024_1.xlsx,2021,Total,10657.458409569996
Catamarca,serie_top_1984_2024_1.xlsx,2022,Total,22132.22
Catamarca,serie_top_1984_2024_1.xlsx,2023,Total,53057.10829389001
Catamarca,serie_top_1984_2024_1.xlsx,2024,Total,161225.65159496
Chaco,serie_top_1984_2024_1.xlsx,1984,Automotores,2.19729
Chaco,serie_top_1984_2024_1.xlsx,1985,Automotores,1.555
Chaco,serie_top_1984_2024_1.xlsx,1986,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,1987,Automotores,2.24174
Chaco,serie_top_1984_2024_1.xlsx,1988,Automotores,0.8348099999999999
Chaco,serie_top_1984_2024_1.xlsx,1989,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,1990,Automotores,2.92841
Chaco,serie_top_1984_2024_1.xlsx,1991,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,1992,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,1993,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,1994,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,1995,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,1996,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,1997,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,1998,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,1999,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2000,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2001,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2002,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2003,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2004,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2005,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2006,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2007,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2008,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2009,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2010,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2011,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2012,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2013,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2014,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2015,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2016,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2017,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2018,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2019,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2020,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2021,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2022,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2023,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,2024,Automotores,0.0
Chaco,serie_top_1984_2024_1.xlsx,1984,Ingresos Brutos,27.1318
Chaco,serie_top_1984_2024_1.xlsx,1985,Ingresos Brutos,27.994
Chaco,serie_top_1984_2024_1.xlsx,1986,Ingresos Brutos,31.86926
Chaco,serie_top_1984_2024_1.xlsx,1987,Ingresos Brutos,27.60535
Chaco,serie_top_1984_2024_1.xlsx,1988,Ingresos Brutos,24.30395
Chaco,serie_top_1984_2024_1.xlsx,1989,Ingresos Brutos,19.90772
Chaco,serie_top_1984_2024_1.xlsx,1990,Ingresos Brutos,25.17311
Chaco,serie_top_1984_2024_1.xlsx,1991,Ingresos Brutos,30.15801
Chaco,serie_top_1984_2024_1.xlsx,1992,Ingresos Brutos,40.887
Chaco,serie_top_1984_2024_1.xlsx,1993,Ingresos Brutos,46.24532
Chaco,serie_top_1984_2024_1.xlsx,1994,Ingresos Brutos,55.695800000000006
Chaco,serie_top_1984_2024_1.xlsx,1995,Ingresos Brutos,71.96744
Chaco,serie_top_1984_2024_1.xlsx,1996,Ingresos Brutos,71.55997
Chaco,serie_top_1984_2024_1.xlsx,1997,Ingresos Brutos,76.78423
Chaco,serie_top_1984_2024_1.xlsx,1998,Ingresos Brutos,89.0749
Chaco,serie_top_1984_2024_1.xlsx,1999,Ingresos Brutos,86.49659
Chaco,serie_top_1984_2024_1.xlsx,2000,Ingresos Brutos,81.14267
Chaco,serie_top_1984_2024_1.xlsx,2001,Ingresos Brutos,68.2687
Chaco,serie_top_1984_2024_1.xlsx,2002,Ingresos Brutos,82.6392
Chaco,serie_top_1984_2024_1.xlsx,2003,Ingresos Brutos,117.579
Chaco,serie_top_1984_2024_1.xlsx,2004,Ingresos Brutos,136.46089999999998
Chaco,serie_top_1984_2024_1.xlsx,2005,Ingresos Brutos,166.872
Chaco,serie_top_1984_2024_1.xlsx,2006,Ingresos Brutos,207.6204
Chaco,serie_top_1984_2024_1.xlsx,2007,Ingresos Brutos,276.61174
Chaco,serie_top_1984_2024_1.xlsx,2008,Ingresos Brutos,376.43471
Chaco,serie_top_1984_2024_1.xlsx,2009,Ingresos Brutos,384.157
Chaco,serie_top_1984_2024_1.xlsx,2010,Ingresos Brutos,526.22091
Chaco,serie_top_1984_2024_1.xlsx,2011,Ingresos Brutos,823.49146
Chaco,serie_top_1984_2024_1.xlsx,2012,Ingresos Brutos,929.64796
Chaco,serie_top_1984_2024_1.xlsx,2013,Ingresos Brutos,1486.1048899999998
Chaco,serie_top_1984_2024_1.xlsx,2014,Ingresos Brutos,2219.90148927
Chaco,serie_top_1984_2024_1.xlsx,2015,Ingresos Brutos,2798.06679
Chaco,serie_top_1984_2024_1.xlsx,2016,Ingresos Brutos,4295.03805
Chaco,serie_top_1984_2024_1.xlsx,2017,Ingresos Brutos,5906.121330000001
Chaco,serie_top_1984_2024_1.xlsx,2018,Ingresos Brutos,6859.340000000001
Chaco,serie_top_1984_2024_1.xlsx,2019,Ingresos Brutos,8503.781390101434
Chaco,serie_top_1984_2024_1.xlsx,2020,Ingresos Brutos,11569.487151726002
Chaco,serie_top_1984_2024_1.xlsx,2021,Ingresos Brutos,20112.224627533
Chaco,serie_top_1984_2024_1.xlsx,2022,Ingresos Brutos,37971.142772443
Chaco,serie_top_1984_2024_1.xlsx,2023,Ingresos Brutos,85089.35357882001
Chaco,serie_top_1984_2024_1.xlsx,2024,Ingresos Brutos,225747.92979876
Chaco,serie_top_1984_2024_1.xlsx,1984,Inmobiliario,2.57943
Chaco,serie_top_1984_2024_1.xlsx,1985,Inmobiliario,2.302
Chaco,serie_top_1984_2024_1.xlsx,1986,Inmobiliario,0.61448
Chaco,serie_top_1984_2024_1.xlsx,1987,Inmobiliario,2.8648
Chaco,serie_top_1984_2024_1.xlsx,1988,Inmobiliario,1.5010899999999998
Chaco,serie_top_1984_2024_1.xlsx,1989,Inmobiliario,0.7656799999999999
Chaco,serie_top_1984_2024_1.xlsx,1990,Inmobiliario,1.88816
Chaco,serie_top_1984_2024_1.xlsx,1991,Inmobiliario,1.38821
Chaco,serie_top_1984_2024_1.xlsx,1992,Inmobiliario,1.509
Chaco,serie_top_1984_2024_1.xlsx,1993,Inmobiliario,1.54878
Chaco,serie_top_1984_2024_1.xlsx,1994,Inmobiliario,2.738
Chaco,serie_top_1984_2024_1.xlsx,1995,Inmobiliario,3.1077600000000003
Chaco,serie_top_1984_2024_1.xlsx,1996,Inmobiliario,3.09017
Chaco,serie_top_1984_2024_1.xlsx,1997,Inmobiliario,2.66971
Chaco,serie_top_1984_2024_1.xlsx,1998,Inmobiliario,2.1759
Chaco,serie_top_1984_2024_1.xlsx,1999,Inmobiliario,1.9597
Chaco,serie_top_1984_2024_1.xlsx,2000,Inmobiliario,1.66541
Chaco,serie_top_1984_2024_1.xlsx,2001,Inmobiliario,1.6905
Chaco,serie_top_1984_2024_1.xlsx,2002,Inmobiliario,2.3941
Chaco,serie_top_1984_2024_1.xlsx,2003,Inmobiliario,4.261699999999999
Chaco,serie_top_1984_2024_1.xlsx,2004,Inmobiliario,3.4579
Chaco,serie_top_1984_2024_1.xlsx,2005,Inmobiliario,2.9639
Chaco,serie_top_1984_2024_1.xlsx,2006,Inmobiliario,4.14327
Chaco,serie_top_1984_2024_1.xlsx,2007,Inmobiliario,6.66518
Chaco,serie_top_1984_2024_1.xlsx,2008,Inmobiliario,4.06935
Chaco,serie_top_1984_2024_1.xlsx,2009,Inmobiliario,3.3221700000000003
Chaco,serie_top_1984_2024_1.xlsx,2010,Inmobiliario,5.46913
Chaco,serie_top_1984_2024_1.xlsx,2011,Inmobiliario,4.95385
Chaco,serie_top_1984_2024_1.xlsx,2012,Inmobiliario,15.53602
Chaco,serie_top_1984_2024_1.xlsx,2013,Inmobiliario,26.77186
Chaco,serie_top_1984_2024_1.xlsx,2014,Inmobiliario,15.971245369999998
Chaco,serie_top_1984_2024_1.xlsx,2015,Inmobiliario,38.99345
Chaco,serie_top_1984_2024_1.xlsx,2016,Inmobiliario,47.8643
Chaco,serie_top_1984_2024_1.xlsx,2017,Inmobiliario,59.06031
Chaco,serie_top_1984_2024_1.xlsx,2018,Inmobiliario,67.83
Chaco,serie_top_1984_2024_1.xlsx,2019,Inmobiliario,69.03245150965131
Chaco,serie_top_1984_2024_1.xlsx,2020,Inmobiliario,118.23749462197983
Chaco,serie_top_1984_2024_1.xlsx,2021,Inmobiliario,187.44248117
Chaco,serie_top_1984_2024_1.xlsx,2022,Inmobiliario,150.74533338000003
Chaco,serie_top_1984_2024_1.xlsx,2023,Inmobiliario,153.80266474
Chaco,serie_top_1984_2024_1.xlsx,2024,Inmobiliario,281.39514368000005
Chaco,serie_top_1984_2024_1.xlsx,1984,Otros,5.15886
Chaco,serie_top_1984_2024_1.xlsx,1985,Otros,5.249
Chaco,serie_top_1984_2024_1.xlsx,1986,Otros,5.68656
Chaco,serie_top_1984_2024_1.xlsx,1987,Otros,8.04334
Chaco,serie_top_1984_2024_1.xlsx,1988,Otros,5.28674
Chaco,serie_top_1984_2024_1.xlsx,1989,Otros,3.80005
Chaco,serie_top_1984_2024_1.xlsx,1990,Otros,5.82912
Chaco,serie_top_1984_2024_1.xlsx,1991,Otros,8.88759
Chaco,serie_top_1984_2024_1.xlsx,1992,Otros,9.9274
Chaco,serie_top_1984_2024_1.xlsx,1993,Otros,12.87675
Chaco,serie_top_1984_2024_1.xlsx,1994,Otros,13.2059
Chaco,serie_top_1984_2024_1.xlsx,1995,Otros,13.75776
Chaco,serie_top_1984_2024_1.xlsx,1996,Otros,26.02547
Chaco,serie_top_1984_2024_1.xlsx,1997,Otros,24.94539
Chaco,serie_top_1984_2024_1.xlsx,1998,Otros,5.8822
Chaco,serie_top_1984_2024_1.xlsx,1999,Otros,4.86925
Chaco,serie_top_1984_2024_1.xlsx,2000,Otros,4.07101
Chaco,serie_top_1984_2024_1.xlsx,2001,Otros,3.9134
Chaco,serie_top_1984_2024_1.xlsx,2002,Otros,6.47356
Chaco,serie_top_1984_2024_1.xlsx,2003,Otros,8.4879
Chaco,serie_top_1984_2024_1.xlsx,2004,Otros,9.827
Chaco,serie_top_1984_2024_1.xlsx,2005,Otros,13.7551
Chaco,serie_top_1984_2024_1.xlsx,2006,Otros,19.53351
Chaco,serie_top_1984_2024_1.xlsx,2007,Otros,26.66071
Chaco,serie_top_1984_2024_1.xlsx,2008,Otros,62.51176
Chaco,serie_top_1984_2024_1.xlsx,2009,Otros,86.49007
Chaco,serie_top_1984_2024_1.xlsx,2010,Otros,111.80874
Chaco,serie_top_1984_2024_1.xlsx,2011,Otros,190.58937
Chaco,serie_top_1984_2024_1.xlsx,2012,Otros,203.03815
Chaco,serie_top_1984_2024_1.xlsx,2013,Otros,255.75686
Chaco,serie_top_1984_2024_1.xlsx,2014,Otros,368.92318049
Chaco,serie_top_1984_2024_1.xlsx,2015,Otros,482.45881
Chaco,serie_top_1984_2024_1.xlsx,2016,Otros,264.29302000000007
Chaco,serie_top_1984_2024_1.xlsx,2017,Otros,541.0262199999999
Chaco,serie_top_1984_2024_1.xlsx,2018,Otros,1151.08
Chaco,serie_top_1984_2024_1.xlsx,2019,Otros,1500.03777354586
Chaco,serie_top_1984_2024_1.xlsx,2020,Otros,2088.1659982028827
Chaco,serie_top_1984_2024_1.xlsx,2021,Otros,4157.24868774
Chaco,serie_top_1984_2024_1.xlsx,2022,Otros,6707.78724959
Chaco,serie_top_1984_2024_1.xlsx,2023,Otros,14207.61003965
Chaco,serie_top_1984_2024_1.xlsx,2024,Otros,36749.05313781
Chaco,serie_top_1984_2024_1.xlsx,1984,Sellos,4.80061
Chaco,serie_top_1984_2024_1.xlsx,1985,Sellos,1.139
Chaco,serie_top_1984_2024_1.xlsx,1986,Sellos,5.98847
Chaco,serie_top_1984_2024_1.xlsx,1987,Sellos,4.81145
Chaco,serie_top_1984_2024_1.xlsx,1988,Sellos,3.69297
Chaco,serie_top_1984_2024_1.xlsx,1989,Sellos,3.88512
Chaco,serie_top_1984_2024_1.xlsx,1990,Sellos,0.0
Chaco,serie_top_1984_2024_1.xlsx,1991,Sellos,4.83409
Chaco,serie_top_1984_2024_1.xlsx,1992,Sellos,7.8724
Chaco,serie_top_1984_2024_1.xlsx,1993,Sellos,9.96556
Chaco,serie_top_1984_2024_1.xlsx,1994,Sellos,9.4647
Chaco,serie_top_1984_2024_1.xlsx,1995,Sellos,9.54463
Chaco,serie_top_1984_2024_1.xlsx,1996,Sellos,9.49059
Chaco,serie_top_1984_2024_1.xlsx,1997,Sellos,7.583
Chaco,serie_top_1984_2024_1.xlsx,1998,Sellos,7.589300000000001
Chaco,serie_top_1984_2024_1.xlsx,1999,Sellos,6.65897
Chaco,serie_top_1984_2024_1.xlsx,2000,Sellos,5.6439
Chaco,serie_top_1984_2024_1.xlsx,2001,Sellos,6.427
Chaco,serie_top_1984_2024_1.xlsx,2002,Sellos,6.3673
Chaco,serie_top_1984_2024_1.xlsx,2003,Sellos,9.9091
Chaco,serie_top_1984_2024_1.xlsx,2004,Sellos,12.0334
Chaco,serie_top_1984_2024_1.xlsx,2005,Sellos,14.2158
Chaco,serie_top_1984_2024_1.xlsx,2006,Sellos,17.946180000000002
Chaco,serie_top_1984_2024_1.xlsx,2007,Sellos,23.32812
Chaco,serie_top_1984_2024_1.xlsx,2008,Sellos,43.55433
Chaco,serie_top_1984_2024_1.xlsx,2009,Sellos,51.48467
Chaco,serie_top_1984_2024_1.xlsx,2010,Sellos,67.43769999999999
Chaco,serie_top_1984_2024_1.xlsx,2011,Sellos,101.25055
Chaco,serie_top_1984_2024_1.xlsx,2012,Sellos,146.1968
Chaco,serie_top_1984_2024_1.xlsx,2013,Sellos,212.02226
Chaco,serie_top_1984_2024_1.xlsx,2014,Sellos,267.56296904
Chaco,serie_top_1984_2024_1.xlsx,2015,Sellos,373.26935
Chaco,serie_top_1984_2024_1.xlsx,2016,Sellos,517.39507
Chaco,serie_top_1984_2024_1.xlsx,2017,Sellos,692.85243
Chaco,serie_top_1984_2024_1.xlsx,2018,Sellos,797.78
Chaco,serie_top_1984_2024_1.xlsx,2019,Sellos,995.5624873630576
Chaco,serie_top_1984_2024_1.xlsx,2020,Sellos,1278.556571988
Chaco,serie_top_1984_2024_1.xlsx,2021,Sellos,2716.484068277
Chaco,serie_top_1984_2024_1.xlsx,2022,Sellos,4816.899410617
Chaco,serie_top_1984_2024_1.xlsx,2023,Sellos,9808.3155332
Chaco,serie_top_1984_2024_1.xlsx,2024,Sellos,29162.6410782
Chaco,serie_top_1984_2024_1.xlsx,1984,Total,41.86799
Chaco,serie_top_1984_2024_1.xlsx,1985,Total,38.239
Chaco,serie_top_1984_2024_1.xlsx,1986,Total,44.15877
Chaco,serie_top_1984_2024_1.xlsx,1987,Total,45.56668
Chaco,serie_top_1984_2024_1.xlsx,1988,Total,35.61956
Chaco,serie_top_1984_2024_1.xlsx,1989,Total,28.35857
Chaco,serie_top_1984_2024_1.xlsx,1990,Total,35.8188
Chaco,serie_top_1984_2024_1.xlsx,1991,Total,45.2679
Chaco,serie_top_1984_2024_1.xlsx,1992,Total,60.1958
Chaco,serie_top_1984_2024_1.xlsx,1993,Total,70.63641
Chaco,serie_top_1984_2024_1.xlsx,1994,Total,81.10440000000001
Chaco,serie_top_1984_2024_1.xlsx,1995,Total,98.37759
Chaco,serie_top_1984_2024_1.xlsx,1996,Total,110.1662
Chaco,serie_top_1984_2024_1.xlsx,1997,Total,111.98233
Chaco,serie_top_1984_2024_1.xlsx,1998,Total,104.7223
Chaco,serie_top_1984_2024_1.xlsx,1999,Total,99.98451
Chaco,serie_top_1984_2024_1.xlsx,2000,Total,92.52299
Chaco,serie_top_1984_2024_1.xlsx,2001,Total,80.2996
Chaco,serie_top_1984_2024_1.xlsx,2002,Total,97.87416
Chaco,serie_top_1984_2024_1.xlsx,2003,Total,140.2377
Chaco,serie_top_1984_2024_1.xlsx,2004,Total,161.77919999999995
Chaco,serie_top_1984_2024_1.xlsx,2005,Total,197.8068
Chaco,serie_top_1984_2024_1.xlsx,2006,Total,249.24336
Chaco,serie_top_1984_2024_1.xlsx,2007,Total,333.26575
