province,source,category,value_millions,year,period_type,period,category_normalized
Jujuy,serie_ron_2003_2025.xlsx,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,29293.669800000003,2025,year,2025,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Jujuy,serie_ron_2003_2025.xlsx,Ley Nº 23.966 | Art. 30,0.0,2025,year,2025,Ley Nº 23.966 | Art. 30
Jujuy,serie_ron_2003_2025.xlsx,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0853,2025,year,2025,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Jujuy,serie_ron_2003_2025.xlsx,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,0.0,2025,year,2025,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Jujuy,serie_ron_2003_2025.xlsx,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,3752.3417,2025,year,2025,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Jujuy,serie_ron_2003_2025.xlsx,Vialidad | Provincial,5810.7836,2025,year,2025,Vialidad | Provincial
Jujuy,serie_ron_2003_2025.xlsx,F.E.D.E.I.,1866.577282710584,2025,year,2025,F.E.D.E.I.
Jujuy,serie_ron_2003_2025.xlsx,Ley Nº 24.464 | FO.NA.VI.,19342.2057,2025,year,2025,Ley Nº 24.464 | FO.NA.VI.
Jujuy,serie_ron_2003_2025.xlsx,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,4278.2857,2025,year,2025,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Jujuy,serie_ron_2003_2025.xlsx,F.E.D.E.I.,2717.1867303490844,2025,year,2025,F.E.D.E.I.
Jujuy,serie_ron_2003_2025.xlsx,Fondo | Compens. | de | Desequilib.,26.4,2025,year,2025,Fondo | Compens. | de | Desequilib.
Jujuy,serie_ron_2003_2025.xlsx,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,5838.158899999999,2025,year,2025,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Jujuy,serie_ron_2003_2025.xlsx,Total | Recursos | Origen Nacional | (1),1572308.2005130595,2025,year,2025,Total | Recursos | Origen Nacional | (1)
Jujuy,serie_ron_2003_2025.xlsx,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),44914.84053598,2025,year,2025,Compensación Consenso Fiscal
Jujuy,serie_ron_2003_2025.xlsx,Total | (1) + (2),1617223.0410490397,2025,year,2025,Total | (1) + (2)
La Pampa,serie_ron_2003_2025.xlsx,C.F.I. | Neta De | Ley Nº 26.075,922421.2911,2025,year,2025,CFI | Neta
La Pampa,serie_ron_2003_2025.xlsx,Financ. | Educativo | Ley Nº 26.075,87978.1779,2025,year,2025,Financiamiento Educativo
La Pampa,serie_ron_2003_2025.xlsx,Subtotal,1010399.469,2025,year,2025,Subtotal
La Pampa,serie_ron_2003_2025.xlsx,Transfer. | De Servicios | Ley | Nº 24.049,19.2,2025,year,2025,Transfer. | De Servicios | Ley | Nº 24.049
La Pampa,serie_ron_2003_2025.xlsx,Subtotal,1010418.669,2025,year,2025,Subtotal
La Pampa,serie_ron_2003_2025.xlsx,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,19738.645100000005,2025,year,2025,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
La Pampa,serie_ron_2003_2025.xlsx,Ley Nº 23.966 | Art. 30,1589.6666999999998,2025,year,2025,Ley Nº 23.966 | Art. 30
La Pampa,serie_ron_2003_2025.xlsx,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.072,2025,year,2025,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
La Pampa,serie_ron_2003_2025.xlsx,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,5372.351600000001,2025,year,2025,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
La Pampa,serie_ron_2003_2025.xlsx,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,2528.4221000000007,2025,year,2025,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
La Pampa,serie_ron_2003_2025.xlsx,Vialidad | Provincial,7324.7117,2025,year,2025,Vialidad | Provincial
La Pampa,serie_ron_2003_2025.xlsx,F.E.D.E.I.,1657.000547343542,2025,year,2025,F.E.D.E.I.
La Pampa,serie_ron_2003_2025.xlsx,Ley Nº 24.464 | FO.NA.VI.,13144.5519,2025,year,2025,Ley Nº 24.464 | FO.NA.VI.
La Pampa,serie_ron_2003_2025.xlsx,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,5426.1171,2025,year,2025,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
La Pampa,serie_ron_2003_2025.xlsx,F.E.D.E.I.,2412.104733655401,2025,year,2025,F.E.D.E.I.
La Pampa,serie_ron_2003_2025.xlsx,Fondo | Compens. | de | Desequilib.,30.0,2025,year,2025,Fondo | Compens. | de | Desequilib.
La Pampa,serie_ron_2003_2025.xlsx,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,3933.8976,2025,year,2025,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
La Pampa,serie_ron_2003_2025.xlsx,Total | Recursos | Origen Nacional | (1),1073576.210080999,2025,year,2025,Total | Recursos | Origen Nacional | (1)
La Pampa,serie_ron_2003_2025.xlsx,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),0.0,2025,year,2025,Compensación Consenso Fiscal
La Pampa,serie_ron_2003_2025.xlsx,Total | (1) + (2),1073576.210080999,2025,year,2025,Total | (1) + (2)
La Rioja,serie_ron_2003_2025.xlsx,C.F.I. | Neta De | Ley Nº 26.075,992318.1114000002,2025,year,2025,CFI | Neta
La Rioja,serie_ron_2003_2025.xlsx,Financ. | Educativo | Ley Nº 26.075,100427.92019999998,2025,year,2025,Financiamiento Educativo
La Rioja,serie_ron_2003_2025.xlsx,Subtotal,1092746.0316,2025,year,2025,Subtotal
La Rioja,serie_ron_2003_2025.xlsx,Transfer. | De Servicios | Ley | Nº 24.049,20.299199999999995,2025,year,2025,Transfer. | De Servicios | Ley | Nº 24.049
La Rioja,serie_ron_2003_2025.xlsx,Subtotal,1092766.3308,2025,year,2025,Subtotal
La Rioja,serie_ron_2003_2025.xlsx,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,21349.6239,2025,year,2025,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
La Rioja,serie_ron_2003_2025.xlsx,Ley Nº 23.966 | Art. 30,0.0,2025,year,2025,Ley Nº 23.966 | Art. 30
La Rioja,serie_ron_2003_2025.xlsx,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0687,2025,year,2025,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
La Rioja,serie_ron_2003_2025.xlsx,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,0.0,2025,year,2025,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
La Rioja,serie_ron_2003_2025.xlsx,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,2734.8005,2025,year,2025,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
La Rioja,serie_ron_2003_2025.xlsx,Vialidad | Provincial,5678.3365,2025,year,2025,Vialidad | Provincial
La Rioja,serie_ron_2003_2025.xlsx,F.E.D.E.I.,2183.134287641857,2025,year,2025,F.E.D.E.I.
La Rioja,serie_ron_2003_2025.xlsx,Ley Nº 24.464 | FO.NA.VI.,12894.8037,2025,year,2025,Ley Nº 24.464 | FO.NA.VI.
La Rioja,serie_ron_2003_2025.xlsx,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,5012.3464,2025,year,2025,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
La Rioja,serie_ron_2003_2025.xlsx,F.E.D.E.I.,3178.0004888852663,2025,year,2025,F.E.D.E.I.
La Rioja,serie_ron_2003_2025.xlsx,Fondo | Compens. | de | Desequilib.,26.4,2025,year,2025,Fondo | Compens. | de | Desequilib.
La Rioja,serie_ron_2003_2025.xlsx,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,4254.9962000000005,2025,year,2025,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
La Rioja,serie_ron_2003_2025.xlsx,Total | Recursos | Origen Nacional | (1),1150078.8414765268,2025,year,2025,Total | Recursos | Origen Nacional | (1)
La Rioja,serie_ron_2003_2025.xlsx,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),12989.120081999998,2025,year,2025,Compensación Consenso Fiscal
La Rioja,serie_ron_2003_2025.xlsx,Total | (1) + (2),1163067.9615585268,2025,year,2025,Total | (1) + (2)
Mendoza,serie_ron_2003_2025.xlsx,C.F.I. | Neta De | Ley Nº 26.075,1821437.5374,2025,year,2025,CFI | Neta
Mendoza,serie_ron_2003_2025.xlsx,Financ. | Educativo | Ley Nº 26.075,379302.1446,2025,year,2025,Financiamiento Educativo
Mendoza,serie_ron_2003_2025.xlsx,Subtotal,2200739.682,2025,year,2025,Subtotal
Mendoza,serie_ron_2003_2025.xlsx,Transfer. | De Servicios | Ley | Nº 24.049,61.69919999999999,2025,year,2025,Transfer. | De Servicios | Ley | Nº 24.049
Mendoza,serie_ron_2003_2025.xlsx,Subtotal,2200801.3812,2025,year,2025,Subtotal
Mendoza,serie_ron_2003_2025.xlsx,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,42997.149300000005,2025,year,2025,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Mendoza,serie_ron_2003_2025.xlsx,Ley Nº 23.966 | Art. 30,0.0,2025,year,2025,Ley Nº 23.966 | Art. 30
Mendoza,serie_ron_2003_2025.xlsx,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.1461,2025,year,2025,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Mendoza,serie_ron_2003_2025.xlsx,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,0.0,2025,year,2025,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Mendoza,serie_ron_2003_2025.xlsx,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,5507.7772,2025,year,2025,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Mendoza,serie_ron_2003_2025.xlsx,Vialidad | Provincial,11501.8543,2025,year,2025,Vialidad | Provincial
Mendoza,serie_ron_2003_2025.xlsx,F.E.D.E.I.,1694.535525473777,2025,year,2025,F.E.D.E.I.
Mendoza,serie_ron_2003_2025.xlsx,Ley Nº 24.464 | FO.NA.VI.,25789.6077,2025,year,2025,Ley Nº 24.464 | FO.NA.VI.
Mendoza,serie_ron_2003_2025.xlsx,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,3174.0107000000003,2025,year,2025,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Mendoza,serie_ron_2003_2025.xlsx,F.E.D.E.I.,2466.744606107519,2025,year,2025,F.E.D.E.I.
Mendoza,serie_ron_2003_2025.xlsx,Fondo | Compens. | de | Desequilib.,26.4,2025,year,2025,Fondo | Compens. | de | Desequilib.
Mendoza,serie_ron_2003_2025.xlsx,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,8569.3896,2025,year,2025,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Mendoza,serie_ron_2003_2025.xlsx,Total | Recursos | Origen Nacional | (1),2302528.996231581,2025,year,2025,Total | Recursos | Origen Nacional | (1)
Mendoza,serie_ron_2003_2025.xlsx,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),74681.77697662002,2025,year,2025,Compensación Consenso Fiscal
Mendoza,serie_ron_2003_2025.xlsx,Total | (1) + (2),2377210.773208201,2025,year,2025,Total | (1) + (2)
Misiones,serie_ron_2003_2025.xlsx,C.F.I. | Neta De | Ley Nº 26.075,1423767.7284,2025,year,2025,CFI | Neta
Misiones,serie_ron_2003_2025.xlsx,Financ. | Educativo | Ley Nº 26.075,319543.3823,2025,year,2025,Financiamiento Educativo
Misiones,serie_ron_2003_2025.xlsx,Subtotal,1743311.1106999998,2025,year,2025,Subtotal
Misiones,serie_ron_2003_2025.xlsx,Transfer. | De Servicios | Ley | Nº 24.049,34.1004,2025,year,2025,Transfer. | De Servicios | Ley | Nº 24.049
Misiones,serie_ron_2003_2025.xlsx,Subtotal,1743345.2111,2025,year,2025,Subtotal
Misiones,serie_ron_2003_2025.xlsx,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,34060.097700000006,2025,year,2025,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Misiones,serie_ron_2003_2025.xlsx,Ley Nº 23.966 | Art. 30,2527.3088,2025,year,2025,Ley Nº 23.966 | Art. 30
Misiones,serie_ron_2003_2025.xlsx,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.1089,2025,year,2025,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Misiones,serie_ron_2003_2025.xlsx,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,8539.5499,2025,year,2025,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Misiones,serie_ron_2003_2025.xlsx,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,4362.892999999999,2025,year,2025,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Misiones,serie_ron_2003_2025.xlsx,Vialidad | Provincial,8156.7426,2025,year,2025,Vialidad | Provincial
Misiones,serie_ron_2003_2025.xlsx,F.E.D.E.I.,2191.863252490026,2025,year,2025,F.E.D.E.I.
Misiones,serie_ron_2003_2025.xlsx,Ley Nº 24.464 | FO.NA.VI.,30302.7888,2025,year,2025,Ley Nº 24.464 | FO.NA.VI.
Misiones,serie_ron_2003_2025.xlsx,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,3566.4546,2025,year,2025,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Misiones,serie_ron_2003_2025.xlsx,F.E.D.E.I.,3190.7072968156167,2025,year,2025,F.E.D.E.I.
Misiones,serie_ron_2003_2025.xlsx,Fondo | Compens. | de | Desequilib.,26.4,2025,year,2025,Fondo | Compens. | de | Desequilib.
Misiones,serie_ron_2003_2025.xlsx,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,6788.097999999999,2025,year,2025,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Misiones,serie_ron_2003_2025.xlsx,Total | Recursos | Origen Nacional | (1),1847058.2239493057,2025,year,2025,Total | Recursos | Origen Nacional | (1)
Misiones,serie_ron_2003_2025.xlsx,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),94138.53375800002,2025,year,2025,Compensación Consenso Fiscal
Misiones,serie_ron_2003_2025.xlsx,Total | (1) + (2),1941196.7577073053,2025,year,2025,Total | (1) + (2)
Neuquén,serie_ron_2003_2025.xlsx,C.F.I. | Neta De | Ley Nº 26.075,775690.9855,2025,year,2025,CFI | Neta
Neuquén,serie_ron_2003_2025.xlsx,Financ. | Educativo | Ley Nº 26.075,140267.095,2025,year,2025,Financiamiento Educativo
Neuquén,serie_ron_2003_2025.xlsx,Subtotal,915958.0805,2025,year,2025,Subtotal
Neuquén,serie_ron_2003_2025.xlsx,Transfer. | De Servicios | Ley | Nº 24.049,17.398799999999998,2025,year,2025,Transfer. | De Servicios | Ley | Nº 24.049
Neuquén,serie_ron_2003_2025.xlsx,Subtotal,915975.4793,2025,year,2025,Subtotal
Neuquén,serie_ron_2003_2025.xlsx,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,17895.613400000002,2025,year,2025,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Neuquén,serie_ron_2003_2025.xlsx,Ley Nº 23.966 | Art. 30,1136.6016000000002,2025,year,2025,Ley Nº 23.966 | Art. 30
Neuquén,serie_ron_2003_2025.xlsx,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0963,2025,year,2025,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Neuquén,serie_ron_2003_2025.xlsx,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,3840.475,2025,year,2025,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Neuquén,serie_ron_2003_2025.xlsx,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,2292.304,2025,year,2025,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Neuquén,serie_ron_2003_2025.xlsx,Vialidad | Provincial,8753.6496,2025,year,2025,Vialidad | Provincial
Neuquén,serie_ron_2003_2025.xlsx,F.E.D.E.I.,1946.417470180648,2025,year,2025,F.E.D.E.I.
Neuquén,serie_ron_2003_2025.xlsx,Ley Nº 24.464 | FO.NA.VI.,27723.8281,2025,year,2025,Ley Nº 24.464 | FO.NA.VI.
Neuquén,serie_ron_2003_2025.xlsx,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,3926.6039,2025,year,2025,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Neuquén,serie_ron_2003_2025.xlsx,F.E.D.E.I.,2833.410526792884,2025,year,2025,F.E.D.E.I.
Neuquén,serie_ron_2003_2025.xlsx,Fondo | Compens. | de | Desequilib.,30.0,2025,year,2025,Fondo | Compens. | de | Desequilib.
Neuquén,serie_ron_2003_2025.xlsx,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,3566.5292000000004,2025,year,2025,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Neuquén,serie_ron_2003_2025.xlsx,Total | Recursos | Origen Nacional | (1),989921.0083969736,2025,year,2025,Total | Recursos | Origen Nacional | (1)
Neuquén,serie_ron_2003_2025.xlsx,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),28436.545878,2025,year,2025,Compensación Consenso Fiscal
Neuquén,serie_ron_2003_2025.xlsx,Total | (1) + (2),1018357.5542749736,2025,year,2025,Total | (1) + (2)
Río Negro,serie_ron_2003_2025.xlsx,C.F.I. | Neta De | Ley Nº 26.075,1179738.5421,2025,year,2025,CFI | Neta
Río Negro,serie_ron_2003_2025.xlsx,Financ. | Educativo | Ley Nº 26.075,151886.8545,2025,year,2025,Financiamiento Educativo
Río Negro,serie_ron_2003_2025.xlsx,Subtotal,1331625.3966,2025,year,2025,Subtotal
Río Negro,serie_ron_2003_2025.xlsx,Transfer. | De Servicios | Ley | Nº 24.049,14.600400000000004,2025,year,2025,Transfer. | De Servicios | Ley | Nº 24.049
Río Negro,serie_ron_2003_2025.xlsx,Subtotal,1331639.997,2025,year,2025,Subtotal
Río Negro,serie_ron_2003_2025.xlsx,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,26016.750900000006,2025,year,2025,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Río Negro,serie_ron_2003_2025.xlsx,Ley Nº 23.966 | Art. 30,0.0,2025,year,2025,Ley Nº 23.966 | Art. 30
Río Negro,serie_ron_2003_2025.xlsx,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.1115999999999999,2025,year,2025,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Río Negro,serie_ron_2003_2025.xlsx,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,0.0,2025,year,2025,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Río Negro,serie_ron_2003_2025.xlsx,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,3332.6711,2025,year,2025,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Río Negro,serie_ron_2003_2025.xlsx,Vialidad | Provincial,6956.396499999999,2025,year,2025,Vialidad | Provincial
Río Negro,serie_ron_2003_2025.xlsx,F.E.D.E.I.,1808.57024134232,2025,year,2025,F.E.D.E.I.
Río Negro,serie_ron_2003_2025.xlsx,Ley Nº 24.464 | FO.NA.VI.,29013.308500000003,2025,year,2025,Ley Nº 24.464 | FO.NA.VI.
Río Negro,serie_ron_2003_2025.xlsx,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,3587.0765,2025,year,2025,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Río Negro,serie_ron_2003_2025.xlsx,F.E.D.E.I.,2632.74556388151,2025,year,2025,F.E.D.E.I.
Río Negro,serie_ron_2003_2025.xlsx,Fondo | Compens. | de | Desequilib.,30.0,2025,year,2025,Fondo | Compens. | de | Desequilib.
Río Negro,serie_ron_2003_2025.xlsx,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,5185.205499999999,2025,year,2025,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Río Negro,serie_ron_2003_2025.xlsx,Total | Recursos | Origen Nacional | (1),1410202.8334052237,2025,year,2025,Total | Recursos | Origen Nacional | (1)
Río Negro,serie_ron_2003_2025.xlsx,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),20915.216812,2025,year,2025,Compensación Consenso Fiscal
Río Negro,serie_ron_2003_2025.xlsx,Total | (1) + (2),1431118.0502172236,2025,year,2025,Total | (1) + (2)
Salta,serie_ron_2003_2025.xlsx,C.F.I. | Neta De | Ley Nº 26.075,1704137.3937999995,2025,year,2025,CFI | Neta
Salta,serie_ron_2003_2025.xlsx,Financ. | Educativo | Ley Nº 26.075,318713.3994,2025,year,2025,Financiamiento Educativo
Salta,serie_ron_2003_2025.xlsx,Subtotal,2022850.7931999995,2025,year,2025,Subtotal
Salta,serie_ron_2003_2025.xlsx,Transfer. | De Servicios | Ley | Nº 24.049,39.8004,2025,year,2025,Transfer. | De Servicios | Ley | Nº 24.049
Salta,serie_ron_2003_2025.xlsx,Subtotal,2022890.5936,2025,year,2025,Subtotal
Salta,serie_ron_2003_2025.xlsx,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,39521.6293,2025,year,2025,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Salta,serie_ron_2003_2025.xlsx,Ley Nº 23.966 | Art. 30,0.0,2025,year,2025,Ley Nº 23.966 | Art. 30
Salta,serie_ron_2003_2025.xlsx,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.1482,2025,year,2025,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Salta,serie_ron_2003_2025.xlsx,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,0.0,2025,year,2025,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Salta,serie_ron_2003_2025.xlsx,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,5062.6111,2025,year,2025,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Salta,serie_ron_2003_2025.xlsx,Vialidad | Provincial,8565.6332,2025,year,2025,Vialidad | Provincial
Salta,serie_ron_2003_2025.xlsx,F.E.D.E.I.,1850.24428599124,2025,year,2025,F.E.D.E.I.
Salta,serie_ron_2003_2025.xlsx,Ley Nº 24.464 | FO.NA.VI.,25789.6077,2025,year,2025,Ley Nº 24.464 | FO.NA.VI.
Salta,serie_ron_2003_2025.xlsx,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,5115.9878,2025,year,2025,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Salta,serie_ron_2003_2025.xlsx,F.E.D.E.I.,2693.410697987445,2025,year,2025,F.E.D.E.I.
Salta,serie_ron_2003_2025.xlsx,Fondo | Compens. | de | Desequilib.,30.0,2025,year,2025,Fondo | Compens. | de | Desequilib.
Salta,serie_ron_2003_2025.xlsx,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,7876.7691,2025,year,2025,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Salta,serie_ron_2003_2025.xlsx,Total | Recursos | Origen Nacional | (1),2119396.634983978,2025,year,2025,Total | Recursos | Origen Nacional | (1)
Salta,serie_ron_2003_2025.xlsx,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),164374.953612,2025,year,2025,Compensación Consenso Fiscal
Salta,serie_ron_2003_2025.xlsx,Total | (1) + (2),2283771.588595978,2025,year,2025,Total | (1) + (2)
San Juan,serie_ron_2003_2025.xlsx,C.F.I. | Neta De | Ley Nº 26.075,1575645.7426,2025,year,2025,CFI | Neta
San Juan,serie_ron_2003_2025.xlsx,Financ. | Educativo | Ley Nº 26.075,208325.6856,2025,year,2025,Financiamiento Educativo
San Juan,serie_ron_2003_2025.xlsx,Subtotal,1783971.4282,2025,year,2025,Subtotal
San Juan,serie_ron_2003_2025.xlsx,Transfer. | De Servicios | Ley | Nº 24.049,30.099599999999995,2025,year,2025,Transfer. | De Servicios | Ley | Nº 24.049
San Juan,serie_ron_2003_2025.xlsx,Subtotal,1784001.5278,2025,year,2025,Subtotal
San Juan,serie_ron_2003_2025.xlsx,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,34854.5021,2025,year,2025,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
