province,period,tax,value_millions,price_basis,evidence_status,source_file,source_url
Río Negro,2026-01,Sellos,8166.57280344,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-02,Automotores,16454.093813,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-02,Iibb,56699.881915,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-02,Inmobiliario,10023.299277,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-02,Otros,2160.921786,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-02,Sellos,3852.395036,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-03,Automotores,10684.50984,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-03,Iibb,53343.525855,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-03,Inmobiliario,5307.734661,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-03,Otros,2520.786703,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-03,Sellos,4243.138913,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-04,Automotores,5819.87063567,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-04,Iibb,56559.83867326,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-04,Inmobiliario,2097.38469973,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-04,Otros,2715.73734449,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-04,Sellos,4618.33907575,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-05,Automotores,4873.101459,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-05,Iibb,57501.923566,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-05,Inmobiliario,1652.85358,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-05,Otros,2506.291334,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-05,Sellos,5065.480299,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-06,Automotores,5416.78672569,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-06,Iibb,58119.82918451,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-06,Inmobiliario,1850.34912278,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-06,Otros,2867.99685279,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-06,Sellos,7284.24788745,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-07,Automotores,6153.34305701,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-07,Iibb,63986.67338145,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-07,Inmobiliario,2046.22403379,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-07,Otros,3649.9418123200003,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Río Negro,2026-07,Sellos,6494.07594459,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-01,Automotores,0.0,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-01,Iibb,68690.51558289,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-01,Inmobiliario,33.41933704,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-01,Otros,0.05180766,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-01,Sellos,6201.57287164,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-02,Automotores,0.0,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-02,Iibb,62276.50715926,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-02,Inmobiliario,57.72488133,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-02,Otros,0.00683573,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-02,Sellos,7515.2712416,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-03,Automotores,0.0,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-03,Iibb,58460.32204792,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-03,Inmobiliario,432.59613385,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-03,Otros,0.02629996,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-03,Sellos,6946.47460827,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-04,Automotores,0.0,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-04,Iibb,65668.34650689,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-04,Inmobiliario,120.81257695,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-04,Otros,0.03299083,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-04,Sellos,7399.12206535,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-05,Automotores,0.0,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-05,Iibb,66653.71643643,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-05,Inmobiliario,66.04489295,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-05,Otros,0.00715072,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Salta,2026-05,Sellos,6764.60265117,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-01,Automotores,1581.22509,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-01,Iibb,25908.117672,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-01,Inmobiliario,544.828486,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-01,Otros,1795.289817,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-01,Sellos,3002.683866,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-02,Automotores,1359.895032,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-02,Iibb,24534.546415,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-02,Inmobiliario,2779.572684,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-02,Otros,245.55978,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-02,Sellos,2659.054964,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-03,Automotores,2856.921155,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-03,Iibb,24144.661903,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-03,Inmobiliario,1026.575911,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-03,Otros,262.066107,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-03,Sellos,2843.963333,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-04,Automotores,7097.159173,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-04,Iibb,27019.945424,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-04,Inmobiliario,595.775571,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-04,Otros,300.133322,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-04,Sellos,2743.961639,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-05,Automotores,3067.020935,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-05,Iibb,26638.949048,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-05,Inmobiliario,458.441315,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-05,Otros,289.5938,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-05,Sellos,3165.385797,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-06,Automotores,2461.545022,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-06,Iibb,28380.702591,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-06,Inmobiliario,513.497244,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-06,Otros,244.020183,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-06,Sellos,2716.548298,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-07,Automotores,2545.148823,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-07,Iibb,26918.16689,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-07,Inmobiliario,554.553393,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-07,Otros,311.749138,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Juan,2026-07,Sellos,3045.023471,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-01,Automotores,1472.44756718,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-01,Iibb,27476.85782109,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-01,Inmobiliario,716.50240739,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-01,Otros,13.68884362,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-01,Sellos,3246.2715652800002,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-02,Automotores,6385.007132,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-02,Iibb,25734.660952,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-02,Inmobiliario,7188.398956,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-02,Otros,5.313522000000001,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-02,Sellos,2928.072764,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-03,Automotores,3954.550544,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-03,Iibb,24638.264595,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-03,Inmobiliario,3998.876153,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-03,Otros,3.836181,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-03,Sellos,3137.131997,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-04,Automotores,1767.65819239,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-04,Iibb,26842.18632191,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-04,Inmobiliario,1415.2171702,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-04,Otros,1.65684204,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-04,Sellos,3083.12829329,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-05,Automotores,1546.33290628,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-05,Iibb,27705.0834568,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-05,Inmobiliario,996.81506009,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-05,Otros,2.17855185,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-05,Sellos,3464.23430953,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-06,Automotores,1703.96904929,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-06,Iibb,28344.80763495,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-06,Inmobiliario,1121.22607443,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-06,Otros,1.8647466,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-06,Sellos,3264.30753602,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-07,Automotores,1843.36744111,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-07,Iibb,29640.51517444,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-07,Inmobiliario,1191.24403174,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-07,Otros,1.21618048,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
San Luis,2026-07,Sellos,3146.49828638,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-01,Automotores,0.0,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-01,Iibb,43618.75356179,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-01,Inmobiliario,0.10359775,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-01,Otros,17.62530191,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-01,Sellos,3804.43404185,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-02,Automotores,0.0,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-02,Iibb,33881.241821,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-02,Inmobiliario,0.198362,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-02,Otros,6.10808211,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-02,Sellos,3211.773984,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-03,Automotores,0.0,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-03,Iibb,30440.326054,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-03,Inmobiliario,0.119683,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-03,Otros,25.32422978,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-03,Sellos,3399.989964,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-04,Automotores,0.0,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-04,Iibb,34433.43453663,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-04,Inmobiliario,0.50724955,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-04,Otros,26.8555235,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-04,Sellos,4445.85799293,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-05,Automotores,0.0,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-05,Iibb,34138.65201073,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-05,Inmobiliario,1.28540297,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-05,Otros,16.41970098,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-05,Sellos,3741.49728993,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-06,Automotores,0.0,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-06,Iibb,36455.45360796,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-06,Inmobiliario,1.56072844,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-06,Otros,32.45975406,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-06,Sellos,3810.25582124,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-07,Automotores,0.0,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
Santa Cruz,2026-07,Iibb,35857.13668731,pesos_corrientes,auditado,top_mensual_2026_12.xlsx,https://www.argentina.gob.ar/sites/default/files/top_mensual_2026_12.xlsx
